<com.sun.jdo.spi.persistence.support.sqlstore.PersistenceManager.acquireCacheLock, com.sun.jdo.spi.persistence.support.sqlstore.PersistenceManager.releaseCacheLock>
<io.fabric8.maven.docker.wait.LogMatchCallback.open, io.fabric8.maven.docker.wait.LogMatchCallback.close>
<org.killbill.billing.catalog.provider.DefaultCatalogProviderPluginRegistry.registerService, org.killbill.billing.catalog.provider.DefaultCatalogProviderPluginRegistry.unregisterService>
<io.github.lukehutch.fastclasspathscanner.scanner.ModuleReaderProxy.open, io.github.lukehutch.fastclasspathscanner.scanner.ModuleReaderProxy.close>
<com.sun.enterprise.connectors.ActiveOutboundResourceAdapter.startResourceAdapter, com.sun.enterprise.connectors.ActiveOutboundResourceAdapter.stopResourceAdapter>
<com.mchange.v2.c3p0.test.CompeteThread.start, com.mchange.v2.c3p0.test.CompeteThread.stop>
<com.alipay.sofa.jraft.rpc.impl.AbstractClientService.connect, com.alipay.sofa.jraft.rpc.impl.AbstractClientService.disconnect>
<com.github.rinde.rinsim.core.model.time.ClockController.start, com.github.rinde.rinsim.core.model.time.ClockController.stop>
<com.couchbase.lite.internal.database.sqlite.Transaction.beginTransactionUnchecked, com.couchbase.lite.internal.database.sqlite.Transaction.endTransactionUnchecked>
<org.glassfish.internal.embedded.EmbeddedContainer.start, org.glassfish.internal.embedded.EmbeddedContainer.stop>
<com.alipay.sofa.jraft.storage.log.Builder.startCheckpointTask, com.alipay.sofa.jraft.storage.log.Builder.stopCheckpointTask>
<fedora.server.journal.readerwriter.multicast.TransportOutputFile.open, fedora.server.journal.readerwriter.multicast.TransportOutputFile.close>
<ch.qos.logback.core.AppenderBase.start, ch.qos.logback.core.AppenderBase.stop>
<io.apiman.gateway.platforms.war.micro.GatewayMicroService.start, io.apiman.gateway.platforms.war.micro.GatewayMicroService.stop>
<org.glowroot.shaded.h2.server.web.TranslateThread.start, org.glowroot.shaded.h2.server.web.TranslateThread.stop>
<net.sf.mpxj.synchro.SynchroLogger.openLogFile, net.sf.mpxj.synchro.SynchroLogger.closeLogFile>
<org.jgroups.blocks.ProtocolAdapter.start, org.jgroups.blocks.ProtocolAdapter.stop>
<org.glassfish.resources.admin.cli.MyLexicalHandler.startCDATA, org.glassfish.resources.admin.cli.MyLexicalHandler.endCDATA>
<io.netty.channel.PendingHandlerRemovedTask.connect, io.netty.channel.PendingHandlerRemovedTask.disconnect>
<com.google.cloud.bigquery.storage.v1beta2.Waiter.acquire, com.google.cloud.bigquery.storage.v1beta2.Waiter.release>
<org.jboss.forge.addon.manager.watch.AddonWatchServiceImpl.start, org.jboss.forge.addon.manager.watch.AddonWatchServiceImpl.stop>
<org.apache.commons.math3.linear.FieldVectorChangingVisitor.start, org.apache.commons.math3.linear.FieldVectorChangingVisitor.end>
<org.apache.jackrabbit.core.lock.LockManager.lock, org.apache.jackrabbit.core.lock.LockManager.unlock>
<ch.qos.logback.core.net.AbstractSocketAppender.start, ch.qos.logback.core.net.AbstractSocketAppender.stop>
<org.jboss.weld.module.web.context.http.LazyHttpConversationContextImpl.activate, org.jboss.weld.module.web.context.http.LazyHttpConversationContextImpl.deactivate>
<org.jboss.as.webservices.service.EndpointPublishService.start, org.jboss.as.webservices.service.EndpointPublishService.stop>
<com.espertech.esper.runtime.client.util.LockStrategyNone.acquire, com.espertech.esper.runtime.client.util.LockStrategyNone.release>
<com.amazonaws.services.sagemaker.AmazonSageMakerAsync.startNotebookInstanceAsync, com.amazonaws.services.sagemaker.AmazonSageMakerAsync.stopNotebookInstanceAsync>
<com.cloudant.tests.StopWatch.start, com.cloudant.tests.StopWatch.stop>
<org.ehcache.core.internal.statistics.DefaultStatisticsService.start, org.ehcache.core.internal.statistics.DefaultStatisticsService.stop>
<org.redisson.LockState.lock, org.redisson.LockState.unlock>
<org.jooby.internal.netty.NettyWebSocket.connect, org.jooby.internal.netty.NettyWebSocket.close>
<com.hazelcast.client.console.ClientConsoleApp.start, com.hazelcast.client.console.ClientConsoleApp.stop>
<io.grpc.testing.integration.TestServiceServer.start, io.grpc.testing.integration.TestServiceServer.stop>
<org.springframework.web.servlet.handler.EmptyHandler.acquireReadLock, org.springframework.web.servlet.handler.EmptyHandler.releaseReadLock>
<me.prettyprint.cassandra.locking.Heartbeat.acquire, me.prettyprint.cassandra.locking.Heartbeat.release>
<org.apache.catalina.Manager.load, org.apache.catalina.Manager.unload>
<org.owasp.dependencycheck.utils.processing.Gobbler.start, org.owasp.dependencycheck.utils.processing.Gobbler.close>
<org.apache.cassandra.thrift.TCustomSocket.open, org.apache.cassandra.thrift.TCustomSocket.close>
<com.squareup.okhttp.mockwebserver.FramedSocketHandler.start, com.squareup.okhttp.mockwebserver.FramedSocketHandler.close>
<org.apache.catalina.session.PrivilegedSetRandomFile.lockSession, org.apache.catalina.session.PrivilegedSetRandomFile.unlockSession>
<com.sun.enterprise.transaction.JavaEETransactionManagerSimplifiedDelegate.acquireWriteLock, com.sun.enterprise.transaction.JavaEETransactionManagerSimplifiedDelegate.releaseWriteLock>
<com.liferay.portal.http.service.internal.HttpServiceBundleActivator.start, com.liferay.portal.http.service.internal.HttpServiceBundleActivator.stop>
<io.advantageous.qbit.eventbus.EventBusCluster.start, io.advantageous.qbit.eventbus.EventBusCluster.stop>
<org.jboss.as.jmx.MBeanServerService.start, org.jboss.as.jmx.MBeanServerService.stop>
<org.keycloak.transaction.JtaTransactionWrapper.begin, org.keycloak.transaction.JtaTransactionWrapper.end>
<org.apache.jdbm.PageTransactionManager.open, org.apache.jdbm.PageTransactionManager.close>
<org.apache.cxf.endpoint.ServerImpl.start, org.apache.cxf.endpoint.ServerImpl.stop>
<com.google.common.util.concurrent.CycleDetectingReentrantWriteLock.lock, com.google.common.util.concurrent.CycleDetectingReentrantWriteLock.unlock>
<com.alibaba.otter.canal.example.kafka.CanalKafkaClientExample.start, com.alibaba.otter.canal.example.kafka.CanalKafkaClientExample.stop>
<com.sun.enterprise.web.WebModuleContextConfig.start, com.sun.enterprise.web.WebModuleContextConfig.stop>
<org.jdbi.v3.core.SingleConnectionFactory.openConnection, org.jdbi.v3.core.SingleConnectionFactory.closeConnection>
<org.aoju.bus.core.date.TaskInfo.start, org.aoju.bus.core.date.TaskInfo.stop>
<org.jboss.as.remoting.RemotingConnectorInfo.start, org.jboss.as.remoting.RemotingConnectorInfo.stop>
<org.jboss.remotingjmx.ClientVersionReceiver.start, org.jboss.remotingjmx.ClientVersionReceiver.stop>
<com.orientechnologies.common.concur.lock.LockGuard.lock, com.orientechnologies.common.concur.lock.LockGuard.unlock>
<com.google.cloud.compute.v1.ListFixedSizeCollection.create, com.google.cloud.compute.v1.ListFixedSizeCollection.close>
<com.sun.enterprise.transaction.jts.ReadWriteLock.lock, com.sun.enterprise.transaction.jts.ReadWriteLock.unlock>
<org.jboss.system.Service.start, org.jboss.system.Service.stop>
<org.jboss.netty.handler.traffic.MixedTrafficMonitoringTask.start, org.jboss.netty.handler.traffic.MixedTrafficMonitoringTask.stop>
<org.jbehave.core.steps.Timer.start, org.jbehave.core.steps.Timer.stop>
<com.sun.enterprise.transaction.jts.ReadWriteLock.lock, com.sun.enterprise.transaction.jts.ReadWriteLock.unlock>
<org.h2.store.FileLock.lock, org.h2.store.FileLock.unlock>
<software.amazon.awssdk.services.ses.DefaultSesAsyncClient.init, software.amazon.awssdk.services.ses.DefaultSesAsyncClient.close>
<org.jgroups.blocks.cs.NioServer.start, org.jgroups.blocks.cs.NioServer.stop>
<org.apache.catalina.session.BaseSessionLocker.lockSession, org.apache.catalina.session.BaseSessionLocker.unlockSession>
<com.eviware.soapui.impl.wsdl.monitor.SoapMonitorEngineImpl.start, com.eviware.soapui.impl.wsdl.monitor.SoapMonitorEngineImpl.stop>
<com.mongodb.flume.MongoDBSink.open, com.mongodb.flume.MongoDBSink.close>
<javafx.scene.media.MediaTimerTask.start, javafx.scene.media.MediaTimerTask.stop>
<org.nfctools.com.SerialPortNfcDevice.open, org.nfctools.com.SerialPortNfcDevice.close>
<com.orientechnologies.orient.core.db.document.InterruptTimerTask.beginMicroTransaction, com.orientechnologies.orient.core.db.document.InterruptTimerTask.endMicroTransaction>
<org.robolectric.shadows.WifiUsabilityScore.acquire, org.robolectric.shadows.WifiUsabilityScore.release>
<org.apache.hadoop.fs.ftp.FTPFileSystem.connect, org.apache.hadoop.fs.ftp.FTPFileSystem.disconnect>
<org.jclouds.servermanager.ServerManager.startServer, org.jclouds.servermanager.ServerManager.stopServer>
<org.apache.catalina.core.StandardServer.start, org.apache.catalina.core.StandardServer.stop>
<net.openhft.chronicle.map.impl.UsingReturnValue.lock, net.openhft.chronicle.map.impl.UsingReturnValue.unlock>
<com.espertech.esper.runtime.internal.timer.TimerServiceImpl.startInternalClock, com.espertech.esper.runtime.internal.timer.TimerServiceImpl.stopInternalClock>
<com.couchbase.lite.router.URLConnection.connect, com.couchbase.lite.router.URLConnection.disconnect>
<org.mockserver.examples.proxy.servicebackend.BookHandler.startServer, org.mockserver.examples.proxy.servicebackend.BookHandler.stopServer>
<de.unihd.dbs.uima.reader.aceternreader.ACETernReader.initialize, de.unihd.dbs.uima.reader.aceternreader.ACETernReader.close>
<com.sun.enterprise.admin.servermgmt.InstancesManager.startInstance, com.sun.enterprise.admin.servermgmt.InstancesManager.stopInstance>
<com.alipay.sofa.ark.container.service.ArkServiceContainer.start, com.alipay.sofa.ark.container.service.ArkServiceContainer.stop>
<org.apache.catalina.Request.lockSession, org.apache.catalina.Request.unlockSession>
<com.google.cloud.vision.v1p4beta1.ListProductsInProductSetFixedSizeCollection.create, com.google.cloud.vision.v1p4beta1.ListProductsInProductSetFixedSizeCollection.close>
<org.ehcache.impl.internal.DefaultTimeSourceService.start, org.ehcache.impl.internal.DefaultTimeSourceService.stop>
<com.sun.enterprise.transaction.spi.JavaEETransactionManagerDelegate.acquireWriteLock, com.sun.enterprise.transaction.spi.JavaEETransactionManagerDelegate.releaseWriteLock>
<com.sun.enterprise.transaction.spi.JavaEETransactionManagerDelegate.acquireWriteLock, com.sun.enterprise.transaction.spi.JavaEETransactionManagerDelegate.releaseWriteLock>
<com.liferay.portal.security.ntlm.NetlogonConnection.connect, com.liferay.portal.security.ntlm.NetlogonConnection.disconnect>
<com.sun.mail.pop3.POP3Folder.open, com.sun.mail.pop3.POP3Folder.close>
<net.minidev.json.actions.traverse.TreeTraverseAction.start, net.minidev.json.actions.traverse.TreeTraverseAction.end>
<com.liferay.portal.lock.internal.LockManagerImpl.lock, com.liferay.portal.lock.internal.LockManagerImpl.unlock>
<com.landawn.abacus.android.util.Type.beginTransaction, com.landawn.abacus.android.util.Type.endTransaction>
<org.openstack4j.openstack.magnum.internal.MagnumServiceImpl.startContainer, org.openstack4j.openstack.magnum.internal.MagnumServiceImpl.stopContainer>
<org.atmosphere.socketio.transport.XHRSessionHelper.connect, org.atmosphere.socketio.transport.XHRSessionHelper.disconnect>
<org.infinispan.util.concurrent.locks.StripedLock.acquireGlobalLock, org.infinispan.util.concurrent.locks.StripedLock.releaseGlobalLock>
<org.zkoss.zk.ui.impl.ThreadInfo.startClientPush, org.zkoss.zk.ui.impl.ThreadInfo.stopClientPush>
<com.amazonaws.services.cloudwatch.AmazonCloudWatchClient.startMetricStreams, com.amazonaws.services.cloudwatch.AmazonCloudWatchClient.stopMetricStreams>
<org.glassfish.appclient.server.core.AppClientServerApplication.start, org.glassfish.appclient.server.core.AppClientServerApplication.stop>
<org.opencms.gwt.client.I_CmsElementToolbarContext.activateToolbarContext, org.opencms.gwt.client.I_CmsElementToolbarContext.deactivateToolbarContext>
<org.apache.catalina.core.DummyRequest.lockSession, org.apache.catalina.core.DummyRequest.unlockSession>
<org.infinispan.persistence.manager.StoreStatus.acquireWriteLock, org.infinispan.persistence.manager.StoreStatus.releaseWriteLock>
<net.sf.marineapi.nmea.io.SentenceReader.start, net.sf.marineapi.nmea.io.SentenceReader.stop>
<water.fvec.ESPC.open, water.fvec.ESPC.close>
<org.easybatch.xml.Reader.open, org.easybatch.xml.Reader.close>
<org.modeshape.jboss.service.BinaryStorageService.start, org.modeshape.jboss.service.BinaryStorageService.stop>
<io.hgraphdb.giraph.HBaseEdgeReader.initialize, io.hgraphdb.giraph.HBaseEdgeReader.close>
<com.sun.enterprise.web.WebModuleListener.startCacheManager, com.sun.enterprise.web.WebModuleListener.stopCacheManager>
<co.cask.cdap.api.dataset.lib.KeyValueScanner.initialize, co.cask.cdap.api.dataset.lib.KeyValueScanner.close>
<com.github.nkzawa.socketio.client.Socket.open, com.github.nkzawa.socketio.client.Socket.close>
<com.alibaba.druid.support.monitor.MonitorClient.start, com.alibaba.druid.support.monitor.MonitorClient.stop>
<software.amazon.awssdk.http.apache.internal.net.DelegateSocket.connect, software.amazon.awssdk.http.apache.internal.net.DelegateSocket.close>
<org.apache.drill.exec.store.easy.sequencefile.SequenceFileBatchReader.open, org.apache.drill.exec.store.easy.sequencefile.SequenceFileBatchReader.close>
<org.hl7.fhir.utilities.xml.IXMLWriter.start, org.hl7.fhir.utilities.xml.IXMLWriter.end>
<io.netty.channel.unix.FileDescriptor.open, io.netty.channel.unix.FileDescriptor.close>
<co.paralleluniverse.fibers.io.FiberFileChannel.open, co.paralleluniverse.fibers.io.FiberFileChannel.close>
<com.amazonaws.services.rds.AbstractAmazonRDSAsync.startDBClusterAsync, com.amazonaws.services.rds.AbstractAmazonRDSAsync.stopDBClusterAsync>
<fish.payara.micro.boot.loader.data.FilePool.acquire, fish.payara.micro.boot.loader.data.FilePool.release>
<org.springframework.integration.transformer.MessageTransformingHandler.start, org.springframework.integration.transformer.MessageTransformingHandler.stop>
<org.apache.http.impl.conn.AbstractPooledConnAdapter.open, org.apache.http.impl.conn.AbstractPooledConnAdapter.close>
<org.infinispan.remoting.transport.jgroups.JgroupsRaftChannel.start, org.infinispan.remoting.transport.jgroups.JgroupsRaftChannel.stop>
<uk.ac.manchester.cs.owl.owlapi.concurrent.NoOpCondition.lock, uk.ac.manchester.cs.owl.owlapi.concurrent.NoOpCondition.unlock>
<net.openhft.chronicle.hash.impl.stage.entry.WriteLock.lock, net.openhft.chronicle.hash.impl.stage.entry.WriteLock.unlock>
<org.jboss.as.ee.concurrent.service.EEConcurrentAbstractService.start, org.jboss.as.ee.concurrent.service.EEConcurrentAbstractService.stop>
<com.ecyrd.speed4j.StopWatch.start, com.ecyrd.speed4j.StopWatch.stop>
<com.sun.jdo.spi.persistence.support.sqlstore.impl.ExtensionFilter.acquireCacheLock, com.sun.jdo.spi.persistence.support.sqlstore.impl.ExtensionFilter.releaseCacheLock>
<org.glassfish.internal.embedded.Container.start, org.glassfish.internal.embedded.Container.stop>
<org.eclipse.jetty.server.nio.ConnectorSelectorManager.open, org.eclipse.jetty.server.nio.ConnectorSelectorManager.close>
<org.rhq.enterprise.server.util.HibernateStatisticsStopWatch.start, org.rhq.enterprise.server.util.HibernateStatisticsStopWatch.stop>
<org.glassfish.common.util.admin.RefCounterLock.lock, org.glassfish.common.util.admin.RefCounterLock.release>
<co.paralleluniverse.fibers.io.FiberServerSocketChannel.open, co.paralleluniverse.fibers.io.FiberServerSocketChannel.close>
<in.srain.cube.diskcache.DiskCache.open, in.srain.cube.diskcache.DiskCache.close>
<fish.payara.microprofile.healthcheck.activation.HealthApplicationContainer.start, fish.payara.microprofile.healthcheck.activation.HealthApplicationContainer.stop>
<com.huawei.openstack4j.openstack.ecs.v1.internal.DeleteServerRequest.start, com.huawei.openstack4j.openstack.ecs.v1.internal.DeleteServerRequest.stop>
<com.google.cloud.vision.v1p4beta1.ImageAnnotatorClient.create, com.google.cloud.vision.v1p4beta1.ImageAnnotatorClient.close>
<org.apache.cassandra.service.RangeRelocator.startRPCServer, org.apache.cassandra.service.RangeRelocator.stopRPCServer>
<org.jgroups.protocols.pbcast.MergeKiller.start, org.jgroups.protocols.pbcast.MergeKiller.stop>
<com.landawn.abacus.util.MemcachedLock.lock, com.landawn.abacus.util.MemcachedLock.unlock>
<com.hazelcast.client.spi.impl.RefreshTaskCallback.start, com.hazelcast.client.spi.impl.RefreshTaskCallback.stop>
<org.openqa.selenium.firefox.xpi.Builder.start, org.openqa.selenium.firefox.xpi.Builder.stop>
<org.maltparserx.core.syntaxgraph.reader.BracketReader.open, org.maltparserx.core.syntaxgraph.reader.BracketReader.close>
<com.liferay.document.library.web.internal.portlet.toolbar.contributor.DefaultDLPortletToolbarContributor.activate, com.liferay.document.library.web.internal.portlet.toolbar.contributor.DefaultDLPortletToolbarContributor.deactivate>
<org.jboss.narayana.jta.jms.ConnectionProxy.start, org.jboss.narayana.jta.jms.ConnectionProxy.stop>
<fedora.server.journal.readerwriter.multicast.rmi.MockRmiJournalReceiver.openFile, fedora.server.journal.readerwriter.multicast.rmi.MockRmiJournalReceiver.closeFile>
<org.springframework.data.hadoop.store.support.Poller.start, org.springframework.data.hadoop.store.support.Poller.stop>
<org.apache.catalina.Request.lockSession, org.apache.catalina.Request.unlockSession>
<com.sun.jna.platform.win32.W32ServiceManager.open, com.sun.jna.platform.win32.W32ServiceManager.close>
<com.alibaba.citrus.util.io.OutputStreamFactory.open, com.alibaba.citrus.util.io.OutputStreamFactory.close>
<com.mysql.cj.jdbc.SuspendableXAConnection.start, com.mysql.cj.jdbc.SuspendableXAConnection.close>
<io.prestosql.util.AutoCloseableCloser.register, io.prestosql.util.AutoCloseableCloser.close>
<org.opencms.util.CmsXmlSaxWriter.startCDATA, org.opencms.util.CmsXmlSaxWriter.endCDATA>
<io.opencensus.trace.unsafe.ContextHandleImpl.attach, io.opencensus.trace.unsafe.ContextHandleImpl.detach>
<com.sun.enterprise.web.WebModuleListener.startCacheManager, com.sun.enterprise.web.WebModuleListener.stopCacheManager>
<org.neo4j.io.bufferpool.impl.NeoByteBufferPool.acquire, org.neo4j.io.bufferpool.impl.NeoByteBufferPool.release>
<com.hazelcast.cache.impl.CacheProxySupport.open, com.hazelcast.cache.impl.CacheProxySupport.close>
<org.glassfish.internal.embedded.Container.start, org.glassfish.internal.embedded.Container.stop>
<com.facebook.presto.jdbc.internal.okhttp3.internal.huc.NetworkInterceptor.connect, com.facebook.presto.jdbc.internal.okhttp3.internal.huc.NetworkInterceptor.disconnect>
<org.apache.http.impl.bootstrap.HttpServer.start, org.apache.http.impl.bootstrap.HttpServer.stop>
<com.englishtown.vertx.jersey.impl.DefaultJerseyServer.start, com.englishtown.vertx.jersey.impl.DefaultJerseyServer.stop>
<io.atomix.copycat.server.storage.snapshot.Snapshot.openWriter, io.atomix.copycat.server.storage.snapshot.Snapshot.closeWriter>
<net.kuujo.vertigo.io.connection.impl.DefaultConnectionOutputBatch.open, net.kuujo.vertigo.io.connection.impl.DefaultConnectionOutputBatch.close>
<com.twitter.elephantbird.mapreduce.input.FilterRecordReader.initialize, com.twitter.elephantbird.mapreduce.input.FilterRecordReader.close>
<org.jooby.internal.netty.NettyServer.start, org.jooby.internal.netty.NettyServer.stop>
<com.path.android.jobqueue.DefaultQueueFactory.start, com.path.android.jobqueue.DefaultQueueFactory.stop>
<net.openhft.chronicle.tcp.VanillaSessionHandler.open, net.openhft.chronicle.tcp.VanillaSessionHandler.close>
<org.apache.catalina.logger.FileLogger.open, org.apache.catalina.logger.FileLogger.close>
<com.sun.enterprise.web.WebModuleListener.startCacheManager, com.sun.enterprise.web.WebModuleListener.stopCacheManager>
<org.eclipse.osgi.internal.log.OrderedTask.start, org.eclipse.osgi.internal.log.OrderedTask.stop>
<org.ehcache.clustered.client.service.ClientEntityFactory.create, org.ehcache.clustered.client.service.ClientEntityFactory.destroy>
<com.sun.jts.CosTransactions.Queue.acquireWriteLock, com.sun.jts.CosTransactions.Queue.releaseWriteLock>
<org.apache.commons.lang3.time.StopWatch.start, org.apache.commons.lang3.time.StopWatch.stop>
<com.googlecode.flyway.core.util.jdbc.JdbcUtils.openConnection, com.googlecode.flyway.core.util.jdbc.JdbcUtils.closeConnection>
<org.wildfly.clustering.service.FunctionalService.start, org.wildfly.clustering.service.FunctionalService.stop>
<liquibase.database.MockDatabaseConnection.open, liquibase.database.MockDatabaseConnection.close>
<org.jboss.as.domain.management.security.ServiceUtil.start, org.jboss.as.domain.management.security.ServiceUtil.stop>
<org.jbpm.bpmn2.xml.CollaborationHandler.start, org.jbpm.bpmn2.xml.CollaborationHandler.end>
<com.liferay.portal.remote.json.web.service.extender.internal.JSONWebServiceTracker.registerService, com.liferay.portal.remote.json.web.service.extender.internal.JSONWebServiceTracker.unregisterService>
<com.sun.jdo.spi.persistence.utility.Semaphore.acquire, com.sun.jdo.spi.persistence.utility.Semaphore.release>
<com.sun.enterprise.container.common.impl.managedbean.ManagedBeanManagerImpl.registerAppLevelDependencies, com.sun.enterprise.container.common.impl.managedbean.ManagedBeanManagerImpl.unregisterAppLevelDependencies>
<com.sun.enterprise.web.WebModuleContextConfig.start, com.sun.enterprise.web.WebModuleContextConfig.stop>
<org.easybatch.core.reader.AbstractMultiFileRecordReader.open, org.easybatch.core.reader.AbstractMultiFileRecordReader.close>
<org.pushingpixels.substance.internal.animation.RootPaneDefaultButtonTracker.startTimer, org.pushingpixels.substance.internal.animation.RootPaneDefaultButtonTracker.stopTimer>
<org.apache.catalina.session.BaseSessionLocker.lockSession, org.apache.catalina.session.BaseSessionLocker.unlockSession>
<org.eclipse.persistence.internal.sessions.DatabaseSessionImpl.connect, org.eclipse.persistence.internal.sessions.DatabaseSessionImpl.disconnect>
<org.wildfly.iiop.openjdk.service.CorbaPOAService.start, org.wildfly.iiop.openjdk.service.CorbaPOAService.stop>
<org.jboss.weld.bootstrap.Tracker.start, org.jboss.weld.bootstrap.Tracker.end>
<com.alibaba.otter.canal.client.impl.running.ClientRunningMonitor.start, com.alibaba.otter.canal.client.impl.running.ClientRunningMonitor.stop>
<org.apache.flink.runtime.checkpoint.channel.ChannelStateWriterImpl.open, org.apache.flink.runtime.checkpoint.channel.ChannelStateWriterImpl.close>
<org.javamoney.moneta.JDKUtilServiceFactory.registerService, org.javamoney.moneta.JDKUtilServiceFactory.unregisterService>
<com.google.cloud.speech.v1.SpeechClient.create, com.google.cloud.speech.v1.SpeechClient.close>
<com.xeiam.xchange.huobi.service.streaming.HuobiSocketClient.connect, com.xeiam.xchange.huobi.service.streaming.HuobiSocketClient.disconnect>
<org.yx.rpc.transport.TransportServer.start, org.yx.rpc.transport.TransportServer.stop>
<com.vmware.dcp.common.ServiceClient.start, com.vmware.dcp.common.ServiceClient.stop>
<org.jgroups.JChannel._connect, org.jgroups.JChannel._close>
<com.thinkaurelius.faunus.formats.graphson.GraphSONRecordReader.initialize, com.thinkaurelius.faunus.formats.graphson.GraphSONRecordReader.close>
<org.ops4j.pax.web.service.jetty.internal.SContext.registerService, org.ops4j.pax.web.service.jetty.internal.SContext.unregisterService>
<org.glassfish.admin.monitor.StatsProviderManagerDelegateImpl.registerAllGmbal, org.glassfish.admin.monitor.StatsProviderManagerDelegateImpl.unregisterAllGmbal>
<org.jbpm.runtime.manager.impl.lock.TimeoutRuntimeManagerLockStrategy.lock, org.jbpm.runtime.manager.impl.lock.TimeoutRuntimeManagerLockStrategy.unlock>
<org.ehcache.impl.internal.events.CacheEventDispatcherFactoryImpl.start, org.ehcache.impl.internal.events.CacheEventDispatcherFactoryImpl.stop>
<com.eclipsesource.v8.V8Locker.acquire, com.eclipsesource.v8.V8Locker.release>
<org.jboss.as.webservices.service.EndpointService.start, org.jboss.as.webservices.service.EndpointService.stop>
<org.jline.builtins.telnet.ConnectionManager.start, org.jline.builtins.telnet.ConnectionManager.stop>
<io.sniffy.nio.SniffyAsynchronousSocketChannel.open, io.sniffy.nio.SniffyAsynchronousSocketChannel.close>
<org.springframework.integration.websocket.IntegrationWebSocketConnectionManager.startInternal, org.springframework.integration.websocket.IntegrationWebSocketConnectionManager.stopInternal>
<ch.qos.logback.core.net.AbstractSocketAppender.start, ch.qos.logback.core.net.AbstractSocketAppender.stop>
<io.advantageous.qbit.service.ServiceQueue.start, io.advantageous.qbit.service.ServiceQueue.stop>
<org.apache.flink.streaming.api.functions.sink.SocketClientSink.open, org.apache.flink.streaming.api.functions.sink.SocketClientSink.close>
<com.liferay.portal.template.soy.internal.SoyManager.activate, com.liferay.portal.template.soy.internal.SoyManager.deactivate>
<com.bumptech.glide.load.resource.bitmap.NoLock.lock, com.bumptech.glide.load.resource.bitmap.NoLock.unlock>
<org.modeshape.jboss.service.TextExtractorService.start, org.modeshape.jboss.service.TextExtractorService.stop>
<org.jboss.errai.bus.client.framework.transports.RemoteRequestCallback.start, org.jboss.errai.bus.client.framework.transports.RemoteRequestCallback.stop>
<org.wildfly.security.ssl.AbstractDelegatingSSLSocket.connect, org.wildfly.security.ssl.AbstractDelegatingSSLSocket.close>
<ch.qos.logback.core.net.SenderRunnable.start, ch.qos.logback.core.net.SenderRunnable.stop>
<org.glowroot.shaded.qos.logback.core.net.SenderRunnable.start, org.glowroot.shaded.qos.logback.core.net.SenderRunnable.stop>
<org.jboss.as.remoting.HttpListenerRegistryService.start, org.jboss.as.remoting.HttpListenerRegistryService.stop>
<org.apache.hadoop.fs.sftp.SFTPFileSystem.create, org.apache.hadoop.fs.sftp.SFTPFileSystem.close>
<edu.umd.cloud9.collection.XMLRecordReader.initialize, edu.umd.cloud9.collection.XMLRecordReader.close>
<org.glowroot.shaded.sun.mail.util.TimeoutOutputStream.connect, org.glowroot.shaded.sun.mail.util.TimeoutOutputStream.close>
<org.wildfly.extension.undertow.BufferCacheService.start, org.wildfly.extension.undertow.BufferCacheService.stop>
<com.sun.enterprise.container.common.impl.managedbean.ManagedBeanManagerImpl.registerAppLevelDependencies, com.sun.enterprise.container.common.impl.managedbean.ManagedBeanManagerImpl.unregisterAppLevelDependencies>
<org.jgroups.blocks.cs.Reader.start, org.jgroups.blocks.cs.Reader.stop>
<org.jvnet.hk2.config.ConfigBean.lock, org.jvnet.hk2.config.ConfigBean.unlock>
<org.elasticsearch.client.IndicesAdminClient.open, org.elasticsearch.client.IndicesAdminClient.close>
<io.druid.curator.discovery.DruidLeaderSelectorProvider.registerService, io.druid.curator.discovery.DruidLeaderSelectorProvider.unregisterService>
<ch.qos.logback.core.net.SyslogAppenderBase.start, ch.qos.logback.core.net.SyslogAppenderBase.stop>
<com.sun.enterprise.admin.monitor.registry.MonitoringRegistry.registerOrbConnectionManagerStats, com.sun.enterprise.admin.monitor.registry.MonitoringRegistry.unregisterOrbConnectionManagerStats>
<org.jgroups.protocols.BroadcastTask.startTask, org.jgroups.protocols.BroadcastTask.stopTask>
<org.togglz.core.spi.FeatureManagerListener.start, org.togglz.core.spi.FeatureManagerListener.stop>
<com.canoo.dp.impl.client.DolphinPlatformHttpClientConnector.connect, com.canoo.dp.impl.client.DolphinPlatformHttpClientConnector.disconnect>
<org.eclipse.jface.text.MouseTracker.start, org.eclipse.jface.text.MouseTracker.stop>
<com.sun.enterprise.web.WebModuleContextConfig.start, com.sun.enterprise.web.WebModuleContextConfig.stop>
<com.arjuna.ats.arjuna.StateManager.activate, com.arjuna.ats.arjuna.StateManager.deactivate>
<org.easybatch.extensions.hibernate.HibernateRecordReader.open, org.easybatch.extensions.hibernate.HibernateRecordReader.close>
<io.netty.channel.pool.AcquireTimeoutException.acquire, io.netty.channel.pool.AcquireTimeoutException.release>
<com.sun.jdo.spi.persistence.support.sqlstore.PersistenceManager.acquireExclusiveLock, com.sun.jdo.spi.persistence.support.sqlstore.PersistenceManager.releaseExclusiveLock>
<org.glassfish.installer.util.FileIOUtils.openFile, org.glassfish.installer.util.FileIOUtils.closeFile>
<org.seqdoop.hadoop_bam.FastaRecordReader.initialize, org.seqdoop.hadoop_bam.FastaRecordReader.close>
